# id сообщения<TAB>id топика (форум-тред). Известно только для сообщений-ответов.
967153	966796
967154	966796
967174	966796
967177	966796
967179	966796
967182	966796
967189	966796
967192	966796
967386	966796
967387	966796
967388	966796
967391	966796
967393	966796
967397	966796
967398	966796
967399	966796
967400	966796
967402	966796
967406	966796
967415	966796
967442	966796
967444	966796
967481	966796
967485	966796
967498	966796
967501	966796
981038	981038
981039	981038
981040	981038
981041	981038
981042	981038
981043	981038
981044	981038
981045	981038
981047	981038
981049	981038
981050	981038
981051	981038
981052	981038
981053	981038
981054	981038
981056	981038
981057	981038
981059	981038
981060	981038
981061	981038
981063	981038
981064	981038
981065	981038
981066	981038
981067	981038
981068	981038
981069	981038
981070	981038
981071	981038
981072	981038
981073	981038
981074	981038
981075	981038
981076	981038
981077	981038
981078	981038
981079	981038
981080	981038
981081	981038
981082	981038
981083	981038
981084	981038
981085	981038
981086	981038
981087	981038
981088	981038
981089	981038
981090	981038
981091	981038
981092	981038
981093	981038
981094	981038
981095	981038
981096	981038
981097	981038
981098	981038
981099	981038
981100	981038
981103	981038
981104	981038
981110	981038
981111	981038
981114	981038
981116	981038
981117	981038
981118	981038
981119	981038
981120	981038
981121	981038
981122	981038
981123	981038
981124	981038
981125	981038
981134	981038
981139	981038
1024065	1024065
1024144	1024065
